"tipo_elem";distrito;id;id_cruce;"localizaci";num;"fecha_inst";utm_x;utm_y;longitud;latitud
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5686;1821;"AVENIDA DEL CAMINO DE SANTIAGO";43;"2025-09-04 00:00:00";443177.904685019;4484345.213978151;-3.67067097400414;40.50787802102938
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5692;1821;"AVDA CAMINO DE SANTIAGO";50;"2025-09-04 00:00:00";443239.543533019;4484415.539586878;-3.66994980242455;40.50851576144031
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5684;1821;"AVENIDA DEL CAMINO DE SANTIAGO";43;"2025-09-04 00:00:00";443161.433454397;4484355.723012511;-3.67086631457978;40.50797156213248
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5688;1821;"AVENIDA DEL CAMINO DE SANTIAGO";50;"2025-09-04 00:00:00";443232.767505814;4484338.83602043;-3.67002289859497;40.50782432198081
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5693;1821;"AVDA CAMINO DE SANTIAGO";50;"2025-09-04 00:00:00";443248.831820964;4484404.199029597;-3.66983916241272;40.50841423674408
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5690;1821;"AVDA CAMINO DE SANTIAGO";45;"2025-09-04 00:00:00";443218.27777662;4484422.810989439;-3.67020144023777;40.50857980972292
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5687;1821;"AVENIDA DEL CAMINO DE SANTIAGO";48;"2025-09-04 00:00:00";443186.096070388;4484337.535660117;-3.67057360845093;40.50780941277566
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5685;1821;"AVENIDA DEL CAMINO DE SANTIAGO";43;"2025-09-04 00:00:00";443169.53637988;4484347.938542615;-3.67076998318983;40.50790199172956
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5689;1821;"AVENIDA DEL CAMINO DE SANTIAGO";50;"2025-09-04 00:00:00";443247.672996468;4484360.959837714;-3.66984896365592;40.50802464186662
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5691;1821;"AVDA CAMINO DE SANTIAGO";50;"2025-09-04 00:00:00";443231.219457841;4484414.135286197;-3.67004792009775;40.50850254134406
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;11555;1821;"AVENIDA DEL CAMINO DE SANTIAGO";60;"2009-08-02 00:00:00";443238.641242192;4484351.450400061;-3.66995470626415;40.50793835918455
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7576;1822;"CALLE DE VILORIA DE LA RIOJA";56;"2016-12-12 00:00:00";443127.24950771;4484249.220885887;-3.67126019603381;40.50700980649068
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7577;1822;"AVENIDA DEL CAMINO DE SANTIAGO";44;"2016-12-12 00:00:00";443129.225411551;4484256.446043261;-3.67123752518129;40.5070750289935
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7579;1823;"PASEO DE SAN MILLAN DE LA COGOLLA";11;"2016-12-12 00:00:00";443028.431802779;4484097.232228933;-3.67241277554218;40.50563385294909
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7578;1823;"PASEO DE SAN MILLAN DE LA COGOLLA";11;"2016-12-12 00:00:00";443022.293758584;4484090.544095557;-3.67248461393405;40.50557318209576
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7682;1823;"PASEO DE SAN MILLAN DE LA COGOLLA";32;"2017-03-16 00:00:00";443069.674844874;4484147.392387221;-3.67193054158152;40.50608854650726
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7683;1823;"PASEO DE SAN MILLAN DE LA COGOLLA";32;"2017-03-16 00:00:00";443062.187352584;4484138.994228971;-3.6720181531888;40.50601237876375
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7732;1824;"CALLE DE VILORIA DE LA RIOJA";15;"2017-04-20 00:00:00";442941.031733304;4484011.929474862;-3.67343657027651;40.50485940597714
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7735;1824;"CALLE DE AGES";1;"2017-04-20 00:00:00";442974.001704415;4484015.842999594;-3.67304782119498;40.50489692738636
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7620;1824;"CALLE DEL CAMPO DE LA ESTRELLA";1;"2017-01-24 00:00:00";442969.566952238;4483947.89719962;-3.6730940400198;40.5042845401588
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7621;1824;"AVENIDA DEL CAMINO DE SANTIAGO";33;"2017-01-24 00:00:00";442958.38444094;4483957.198818031;-3.67322684926217;40.50436756403462
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7618;1824;"CALLE DEL CAMPO DE LA ESTRELLA";7;"2017-01-24 00:00:00";442987.229194208;4483953.227017677;-3.67288607724315;40.50433376714911
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7619;1824;"CALLE DEL CAMPO DE LA ESTRELLA";7;"2017-01-24 00:00:00";442992.543253406;4483963.778574736;-3.67282431264873;40.50442918487219
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7623;1824;"AVENIDA DEL CAMINO DE SANTIAGO";33;"2017-01-24 00:00:00";442943.439574301;4483967.545595706;-3.67340415488679;40.50445974422601
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7734;1824;"CAMINO DE SANTIAGO";35;"2017-04-20 00:00:00";442967.036211549;4484014.184632463;-3.67312987650087;40.50488150936321
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7622;1824;"AVENIDA DEL CAMINO DE SANTIAGO";33;"2017-01-24 00:00:00";442954.151791022;4483958.348494492;-3.6732769048923;40.50437762975409
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7736;1824;"CALLE DE AGES";2;"2017-04-20 00:00:00";442985.876166412;4484012.459580851;-3.67290737774431;40.50486726433208
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7733;1824;"CALLE DE VILORIA DE LA RIOJA";15;"2017-04-20 00:00:00";442952.375558629;4484017.767103833;-3.673303219802;40.50491277371273
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7731;1824;"AVENIDA DEL CAMINO DE SANTIAGO";33;"2017-04-20 00:00:00";442940.235559973;4483995.543895419;-3.67344449010936;40.50471174351494
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6306;1826;"AVDA CAMINO DE SANTIAGO";25;"2025-08-19 00:00:00";442909.270908265;4483681.953456673;-3.67378165649807;40.50188466754296
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6303;1826;"AVDA CAMINO DE SANTIAGO";25;"2025-08-19 00:00:00";442877.273845782;4483685.857061322;-3.67415961132257;40.50191763055071
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6304;1826;"AVDA CAMINO DE SANTIAGO";25;"2025-08-19 00:00:00";442891.543925248;4483682.545001321;-3.67399090897671;40.50188877650131
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6305;1826;"AVDA CAMINO DE SANTIAGO";25;"2025-08-19 00:00:00";442896.555583413;4483684.829734744;-3.67393197152777;40.5019097032047
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7535;1827;"CALLE DE CASTIELLO DE JACA";1;"2016-12-09 00:00:00";442794.112535972;4483508.333175884;-3.67512497926054;40.50031269616428
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6301;1827;"CNO. DE SANTIAGO";21;"2025-08-19 00:00:00";442854.573344173;4483519.111482913;-3.67441246011475;40.50041395743756
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7536;1827;"CALLE DE CASTIELLO DE JACA";1;"2016-12-09 00:00:00";442790.181648609;4483503.985491313;-3.67517097456325;40.50027325949753
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7539;1827;"CALLE DE VILLAVA";12;"2016-12-09 00:00:00";442781.937132733;4483474.921716794;-3.67526564180955;40.50001087307916
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6298;1827;"CALLE DE LA SIERRA DE ATAPUERCA";4;"2025-08-19 00:00:00";442908.430145831;4483482.36560868;-3.67377358878184;40.50008664327277
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7534;1827;"CALLE DE CASTIELLO DE JACA";1;"2016-12-09 00:00:00";442800.348714748;4483510.250818933;-3.67505155995588;40.50033040095399
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6297;1827;"CALLE DE LA SIERRA DE ATAPUERCA";4;"2025-08-19 00:00:00";442916.365002944;4483477.839017851;-3.67367954275379;40.50004641184168
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6300;1827;"CNO. DE SANTIAGO";10;"2025-08-19 00:00:00";442861.933726968;4483520.942845298;-3.674325766088;40.500430961939
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6296;1827;"CALLE DE LA SIERRA DE ATAPUERCA";4;"2025-08-19 00:00:00";442922.313788864;4483477.161064138;-3.67360928094206;40.50004071377735
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6299;1827;"CNO. DE SANTIAGO";10;"2025-08-19 00:00:00";442871.912971199;4483518.561064543;-3.67420778706779;40.50041019301843
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6295;1827;"CALLE DE LA SIERRA DE ATAPUERCA";4;"2025-08-19 00:00:00";442928.748365421;4483471.435818054;-3.67353283165095;40.49998958106235
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7537;1827;"CALLE DE CASTIELLO DE JACA";1;"2016-12-09 00:00:00";442783.867677451;4483502.614598533;-3.67524536117868;40.50026047461074
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6302;1827;"CNO. DE SANTIAGO";21;"2025-08-19 00:00:00";442842.205003151;4483522.111956881;-3.6745586885574;40.50044013501682
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7538;1827;"CALLE DE VILLAVA";17;"2016-12-09 00:00:00";442774.000744748;4483484.246255151;-3.67536014024073;40.5000943249122
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7545;1828;"CALLE DE ESTELLA";21;"2016-11-17 00:00:00";442872.541919671;4483138.263641729;-3.67416606947578;40.49698436536556
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7547;1828;"CALLE DE ESTELLA";21;"2016-11-17 00:00:00";442863.038273324;4483151.425631218;-3.67427940250978;40.49710227958246
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7546;1828;"CALLE DE ESTELLA";21;"2016-11-17 00:00:00";442867.818150144;4483141.760721033;-3.67422212679207;40.49701554327108
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7543;1828;"AVENIDA DEL CAMINO DE SANTIAGO";7;"2016-11-17 00:00:00";442888.533572094;4483115.548646814;-3.67397531530938;40.49678084023646
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7542;1828;"AVENIDA DEL CAMINO DE SANTIAGO";7;"2016-11-17 00:00:00";442900.760777496;4483121.741913576;-3.67383158909501;40.49683747304516
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7541;1828;"CALLE DE VALCARLOS";2;"2016-11-17 00:00:00";442920.284314941;4483130.951546441;-3.67360203552227;40.49692178019531
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7540;1828;"AVENIDA DEL CAMINO DE SANTIAGO";7;"2016-11-17 00:00:00";442906.148944733;4483126.812369541;-3.67376846412557;40.49688352046389
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7544;1828;"AVENIDA DEL CAMINO DE SANTIAGO";7;"2016-11-17 00:00:00";442874.917347212;4483127.942311686;-3.67413710802984;40.4968915501931
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7677;1829;"CALLE DE FROMISTA";8;"2016-09-02 00:00:00";442561.152650763;4484444.004568559;-3.67795897652838;40.50872548933783
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7673;1829;"CALLE DE CASTIELLO DE JACA";12;"2016-09-02 00:00:00";442537.124378769;4484468.55739494;-3.67824479513515;40.50894500630845
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7674;1829;"CALLE DE CASTIELLO DE JACA";12;"2016-09-02 00:00:00";442528.541943459;4484461.334588569;-3.67834543282894;40.50887934599498
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7678;1829;"CALLE DE FROMISTA";3;"2016-09-02 00:00:00";442547.195499712;4484461.897627708;-3.67812532745345;40.50888571020311
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7676;1829;"FROMISTAS.G19 DCHA";;"2016-09-02 00:00:00";442519.288057579;4484448.08482131;-3.67845344788457;40.50875934594244
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5954;1830;"CALLE DE LA SIERRA DE ATAPUERCA";41;"2024-12-05 00:00:00";443480.164646398;4484131.464050666;-3.66708455209115;40.50597312503319
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5955;1830;"AVDA SANTO DOMINGO DE LA CALZADA";21;"2024-12-05 00:00:00";443488.39728629;4484143.28198598;-3.66698844591744;40.50608014656139
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5952;1830;"CALLE DE LA SIERRA DE ATAPUERCA";41;"2024-12-05 00:00:00";443474.802395892;4484116.938300683;-3.66714654025258;40.50584190592102
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5953;1830;"CALLE DE LA SIERRA DE ATAPUERCA";41;"2024-12-05 00:00:00";443482.586022947;4484128.476886055;-3.66705570863474;40.50594638041595
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5950;1830;"AVENIDA DE SANTO DOMINGO DE LA CALZADA";21;"2024-12-05 00:00:00";443489.723791946;4484088.056328882;-3.66696786236108;40.50558274204195
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5951;1830;"CALLE DE LA SIERRA DE ATAPUERCA";39;"2024-12-05 00:00:00";443469.811866505;4484098.381562095;-3.66720378133342;40.50567439934166
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;11257;1831;"STO. DOMINGO DE LA CALZADA";4;"2025-03-14 00:00:00";443678.801909443;4483969.116508964;-3.66472581482929;40.5045241413333
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;11263;1831;"VALCARLOS";8;"2025-03-14 00:00:00";443642.723531349;4484003.796650021;-3.66515468560747;40.50483410418124
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;11256;1831;"STO. DOMINGO DE LA CALZADA";3;"2025-03-14 00:00:00";443670.989295177;4483957.723909286;-3.66481700327993;40.50442098176123
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;11258;1831;"STO. DOMINGO DE LA CALZADA";1;"2025-03-14 00:00:00";443677.725241558;4483933.13045824;-3.66473532087952;40.50419989122987
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;11259;1831;"STO. DOMINGO DE LA CALZADA";2;"2025-03-14 00:00:00";443685.850860079;4483941.630961121;-3.66464018147151;40.50427701879784
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;11260;1831;"VALCARLOS";5;"2025-03-14 00:00:00";443678.372691036;4483989.01214804;-3.66473264973365;40.50470334021475
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;11261;1831;"VALCARLOS";6;"2025-03-14 00:00:00";443670.928893446;4483995.633543063;-3.6648210880509;40.50476248307462
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;11262;1831;"VALCARLOS";7;"2025-03-14 00:00:00";443654.682342459;4483994.724448489;-3.66501274402357;40.50475319036595
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3158;1833;"CALLE DE PALAS DE REY";16;"2018-11-27 00:00:00";443686.256384025;4484046.316046339;-3.66464470455365;40.50522009219716
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3164;1833;"CALLE DE VALCARLOS";28;"2018-11-27 00:00:00";443714.115670652;4484006.92411936;-3.66431241427837;40.50486712422222
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3163;1833;"CALLE DE VALCARLOS";28;"2018-11-27 00:00:00";443717.553533081;4484017.049320781;-3.6642727414731;40.50495856939142
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3157;1833;"CALLE DE PALAS DE REY";16;"2018-11-27 00:00:00";443694.5963333;4484061.150922564;-3.66454759733313;40.50535429684503
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3161;1833;"CALLE DE VALCARLOS";28;"2018-11-27 00:00:00";443722.382751173;4484033.464401408;-3.66421720709806;40.50510677072274
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3160;1833;"CALLE DE PALAS DE REY";16;"2018-11-27 00:00:00";443668.095219263;4484048.045730105;-3.66485919242676;40.50523444095934
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3162;1833;"CALLE DE VALCARLOS";28;"2018-11-27 00:00:00";443716.356997108;4484022.122242999;-3.66428731353402;40.50500418716909
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;3159;1833;"CALLE DE PALAS DE REY";16;"2018-11-27 00:00:00";443675.116363773;4484055.366983083;-3.66477698160348;40.50530087048084
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6576;1834;"CALLE DE CASTIELLO DE JACA";13;"2025-08-19 00:00:00";442734.730347476;4483679.932026044;-3.67584125602619;40.50185442994221
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5696;1834;"CALLE DE CASTIELLO DE JACA";13;"2020-12-02 00:00:00";442718.206449182;4483701.948232254;-3.67603824831268;40.50205161994651
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5697;1834;"CALLE DE PUENTE LA REINA";14;"2020-12-02 00:00:00";442713.816879345;4483710.065533829;-3.67609078465974;40.50212444071465
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5699;1834;"CALLE DE CASTIELLO DE JACA";6;"2022-04-19 00:00:00";442742.43562007;4483728.183620512;-3.67575468687141;40.50228963091838
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5698;1834;"CALLE DE CASTIELLO DE JACA";17;"2022-04-19 00:00:00";442723.695602504;4483719.606787645;-3.67597506662944;40.50221107404087
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6575;1834;"CALLE DE CASTIELLO DE JACA";13;"2025-08-19 00:00:00";442754.67657539;4483691.100431397;-3.67560687680094;40.50195641568044
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5694;1834;"CALLE DE CASTIELLO DE JACA";13;"2020-12-02 00:00:00";442727.167799168;4483691.505258931;-3.67593154937329;40.50195816417499
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;5695;1834;"CALLE DE CASTIELLO DE JACA";13;"2020-12-02 00:00:00";442724.943730684;4483699.06281259;-3.67595847941944;40.50202609205022
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6348;1835;"CALLE DE AZOFRA";23;"2025-06-05 00:00:00";443030.642030614;4483616.29978369;-3.67234342973632;40.5013015752961
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6347;1835;"CALLE DE AZOFRA";23;"2025-06-05 00:00:00";443049.755695291;4483604.12475833;-3.6721167733156;40.50119320989977
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6995;1849;"CALLE DE LOS MONASTERIOS DE SUSO Y YUSO";33;"2018-10-11 00:00:00";440889.149927635;4483808.588952609;-3.69763318318095;40.50288398954268
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6418;1849;"AVENIDA DEL MONTECARMELO";1;"2014-09-01 00:00:00";440953.430541506;4483697.070569088;-3.69686419260811;40.50188396989714
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6996;1849;"CALLE DE LOS MONASTERIOS DE SUSO Y YUSO";34;"2018-10-11 00:00:00";440882.706888759;4483759.306673552;-3.69770461931913;40.50243957855254
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6993;1849;"CALLE DE LOS MONASTERIOS DE SUSO Y YUSO";34;"2018-10-11 00:00:00";440871.54681643;4483755.16854875;-3.69783593533713;40.502401505657
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6994;1849;"CALLE DE LOS MONASTERIOS DE SUSO Y YUSO";33;"2018-10-11 00:00:00";440899.698929721;4483814.20651063;-3.69750921557984;40.50293534593693
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;6419;1849;"AVENIDA DEL MONTECARMELO";1;"2014-09-01 00:00:00";440948.102125269;4483692.667855495;-3.69692666337302;40.5018439295041
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7843;1929;"CALLE CHANTADA";1;"2017-07-06 00:00:00";439401.897731289;4480532.842599885;-3.71487143891531;40.4732676712941
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;7844;1929;"CALLE CHANTADA";39;"2017-07-06 00:00:00";439403.637914599;4480520.618305022;-3.71484974377828;40.4731576773908
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;406;1929;"CAMINO GANAPANES";23;"2020-10-15 00:00:00";439379.089880116;4480537.241932244;-3.71514090206041;40.47330563770753
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;407;1929;"CAMINO GANAPANES";1;"2020-10-15 00:00:00";439391.281042371;4480540.23428055;-3.71499738027832;40.47333348356621
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;10305;1922;"CALLE CHANTADA";47;"2023-06-20 00:00:00";439160.502576052;4480509.141851083;-3.71771667521364;40.47303651941764
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;10307;1922;"CALLE CHANTADA";49;"2023-06-20 00:00:00";439139.626499251;4480522.1755167;-3.7179641801618;40.47315240188684
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;10306;1922;"CALLE CHANTADA";13;"2023-06-20 00:00:00";439148.765910991;4480506.583902637;-3.71785487561594;40.4730126167223
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;10308;1922;"CALLE CHANTADA";49;"2023-06-20 00:00:00";439135.59552647;4480533.16182296;-3.71801278383841;40.47325107505564
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;277;1950;"CALLE DEL COLLADO DE TIROBARRA";11;"2018-10-09 00:00:00";439181.33683543;4482851.410251446;-3.7176956182032;40.49413799452788
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;276;1950;"CALLE DEL COLLADO DE TIROBARRA";11;"2018-10-09 00:00:00";439190.343613031;4482865.735571311;-3.7175907157185;40.49426770159144
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;2157;2000;"CALLE DE TOQUES";13;"2018-08-31 00:00:00";443314.184247147;4484406.992388028;-3.66906810186932;40.50844386875134
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;2165;2000;"CALLE DE PALAS DE REY";36;"2018-08-31 00:00:00";443367.935688176;4484358.729696999;-3.66842939280678;40.50801277066466
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;2166;2000;"CALLE DE PALAS DE REY";36;"2018-08-31 00:00:00";443361.304274217;4484343.716545679;-3.66850631552721;40.50787707352753
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;2158;2000;"CALLE DE TOQUES";11;"2018-08-31 00:00:00";443306.595109062;4484393.419125395;-3.66915645605744;40.50832107683647
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";8;9018;1979;"TRAVESIA DE LA COSTA BRAVA";6;"2020-06-23 00:00:00";440740.982920772;4483030.420194208;-3.69930894764024;40.49586340355008
