distrito;id;"descripcion";"fecha_inst";utm_x;utm_y;longitud;latitud
13;1647;"AV. ENTREVIAS - ESTACION EL POZO";"09/10/2000";444204.707274996;4469678.688936192;-3.65726427058118;40.37582406747146
13;4531;"AV. ENTREVIAS - CAMINO POZO TIO RAIMUNDO";"23/10/2018";444379.960487262;4469628.553043266;-3.65519555441819;40.37538412630879
16;4750;"AV. FUERZAS ARMADAS 136 - EDUARDO HARO TECGLEN  P.P.";"21/05/2023";446482.075299725;4481847.78996252;-3.63146321061157;40.48559977550131
16;4751;"AV. FUERZAS ARMADAS 140 P.P.";"21/05/2023";446550.663980353;4481793.7200537;-3.63064941356816;40.48511710544779
16;4752;"AV. FUERZAS ARMADAS - JOSE GRASSES RIERA P.P.";"21/05/2023";446606.676592956;4481749.606057633;-3.62998484232773;40.48472330869506
3;545;"MENENDEZ PELAYO - CONDE CARTAGENA";"09/01/1973";442511.160579312;4473418.92528158;-3.67755044874244;40.40940310825997
3;744;"NARVAEZ - MENORCA";"14/09/1977";442637.792697332;4474529.229094345;-3.67615820532122;40.41941404613831
7;372;"GUZMAN EL BUENO - FERNANDEZ DE LOS RIOS";"08/08/1969";439514.061737095;4476317.981916349;-3.71314679759828;40.43530672238442
7;1881;"MELENDEZ VALDES - HILARION ESLAVA";"14/04/2005";439203.94931043;4476078.419844683;-3.71677992562444;40.43312603557421
1;347;"SAN BERNARDO - REYES - PEZ";"23/04/1969";439991.761494317;4475098.32081786;-3.70739984969101;40.42435407893576
8;1638;"GTA. GRACITA MORALES";"28/06/2000";438078.751177288;4482020.370741795;-3.73062457721851;40.48657021066986
10;1810;"AV. DE LA PESETA - CLARINETES - P.P.";"29/07/2004";435023.769367709;4468939.903377872;-3.76533121686663;40.36850357972332
10;1809;"CTRA. AL Bº DE LA FORTUNA - AV. DE LA PESETA";"29/07/2004";434951.224457014;4469106.689570374;-3.76620263998975;40.37000040214345
10;1808;"CTRA. AL Bº DE LA FORTUNA - TROMPAS";"29/07/2004";434981.2515211;4469302.204637502;-3.76586892326211;40.37176402604895
16;4730;"ANA DE AUSTRIA 34 P.P.";"21/05/2023";444497.483269661;4483077.267144466;-3.65498585936898;40.4965451498211
9;1702;"ROMERO ROBLEDO - MARTIN DE LOS HEROS";"23/01/2002";438910.528085083;4475963.177494898;-3.72022800003713;40.43206638553131
8;4657;"GINZO DE LIMIA,36 P.P";"17/02/2022";440351.945556273;4481042.188281376;-3.70371250604203;40.477924821972
7;286;"EDUARDO DATO - FERNANDEZ HOZ";"02/03/1968";441048.980911644;4476028.864822385;-3.69502411587467;40.4328124367721
8;4557;"MONASTERIO DE EL ESCORIAL - MONASTERIO PAULAR";"23/05/2019";440640.301210835;4483952.819599416;-3.70058343518882;40.5041655024832
8;4558;"MONASTEIRIO DE SILOS - MONASTERIO CAAVEIRO";"10/07/2019";441001.551509415;4484004.770069976;-3.69632497538994;40.50465925779565
8;4561;"MONASTERIO DE EL ESCORIAL - MONASTERIO SAMOS";"31/05/2019";441007.902282798;4484182.019582964;-3.6962665378508;40.50625643448814
7;668;"MIGUEL ANGEL - RAFAEL CALVO";"01/07/1975";441366.779526881;4476162.248866933;-3.69128988022577;40.4340364862724
6;300;"BRAVO MURILLO - PENSAMIENTO";"30/04/1968";440707.616166152;4479015.176552933;-3.69932725271011;40.45969016404072
2;4554;"Pº CHOPERA -JOSE MIGUEL GORDOA";"14/03/2019";440857.722762083;4471548.755105831;-3.69686239733784;40.3924398334951
8;1039;"MONFORTE LEMOS - FINISTERRE";"17/12/1981";440437.49633892;4481238.026599711;-3.70272166706959;40.47969514768409
8;1077;"MONFORTE LEMOS - COLEGIO PRINCIPE FELIPE";"06/05/1983";440613.9102517;4481269.466343089;-3.70064341858352;40.47999100400615
12;4570;"RAFAELA YBARRA - JUAN ZOFIO - P.P.";"09/09/2019";439625.989374767;4470320.544042818;-3.71125823134641;40.38128712069165
8;1098;"LLANO CASTELLANO - MANUEL TOVAR";"30/10/1984";441977.692013962;4482016.160342582;-3.68462281848135;40.48681393879001
17;1612;"OROVILLA - UNANIMIDAD";"03/12/1999";441436.669589843;4468098.414760797;-3.68972421291212;40.36139814245546
17;1641;"OROVILLA - CIUDADANIA";"05/07/2000";441449.31897524;4467572.348658621;-3.68952696251533;40.3566599176902
12;2054;"OROVILLA -  SILVINA";"18/07/2008";441208.233879218;4468617.725119432;-3.6924622786423;40.36606031412708
11;1816;"AV. EURO - AGUACATE";"29/07/2004";437014.772657227;4468888.233836425;-3.74187670743677;40.36819092359693
9;1581;"AV. PARANINFO - FACULTAD CIENCIAS";"18/05/1999";438300.096942396;4478064.161885127;-3.72762831305482;40.45094780648423
9;1439;"AV. COMPLUTENSE - BOTANICO";"26/10/1995";438302.792231936;4477503.882466359;-3.72754209944005;40.44590079956666
13;1212;"VILLALOBOS - LEONESES";"19/07/1990";445040.924821529;4470358.811143614;-3.64747294546578;40.38200660341393
10;914;"AV. SEPULVEDA - HIGUERAS - P.P.";"20/03/1979";436777.475687759;4472898.236342287;-3.74506946132403;40.40429681579864
13;1248;"SIERRA TOLEDANA - EL BOSCO";"15/02/1991";444091.965821379;4472960.063356593;-3.65888030848859;40.40537708980619
13;920;"DR. LOZANO - SIERRA TOLEDANA";"26/03/1979";443987.039240086;4472691.822621036;-3.66009319215085;40.40295357094244
19;1676;"SAN CIPRIANO - AV. GRAN VIA DEL ESTE";"10/05/2001";449367.571578777;4472552.68357675;-3.59667786255243;40.40204469282812
19;4810;"AV. MIGUEL DELIBES - ENRIQUE URQUIJO";"28/03/2025";452735.043106107;4472695.56114848;-3.55700634451785;40.40352980487386
19;1720;"SAN CIPRIANO - MINERVA";"10/07/2002";449188.267919053;4472683.007291805;-3.59880116053248;40.40320781505154
19;1798;"MINERVA - CAMPO DE LA TORRE";"24/06/2004";448612.822240078;4471994.984054688;-3.60552672277671;40.39697432150991
19;4806;"AV. MIGUEL DELIBES - ALTO DEL ESPARRAGAL";"07/11/2024";452175.573456654;4473076.24293433;-3.56362786681691;40.40692731777757
19;4807;"AV. MIGUEL DELIBES - JOSÉ ESCOBAR Y SALIENTE";"07/11/2024";452336.17950362;4472970.18233728;-3.56172721046824;40.4059810568141
19;4809;"AV. MIGUEL DELIBES - CONCEJAL VICTORINO GRANIZO";"28/03/2025";452601.709784098;4472783.4399289;-3.55858411967424;40.40431390252205
5;801;"PL. VIRGEN GUADALUPANA";"01/01/1978";442797.423740882;4478105.699136609;-3.67459860616679;40.45164365561418
3;390;"ALC. SAINZ BARANDA - NARVAEZ";"18/11/1969";442618.940235127;4474255.90304505;-3.67635575602615;40.41695048294039
13;1274;"AV. RAFAEL ALBERTI - SAN CLAUDIO";"22/07/1991";445743.045532621;4471126.855623228;-3.63926716198293;40.38897165410312
16;4767;"AVDA. DE LAS FUERZAS ARMADAS 322-P.P";"27/10/2023";447356.514910875;4481472.04287318;-3.62111499019279;40.4822707603581
20;4840;"ALCALÁ - NICOLASA GOMEZ";"08/05/2025";447815.63867948;4477287.97230006;-3.61535424309573;40.44460729971159
15;1519;"EMILIO FERRARI - ESTEBAN COLLANTES";"17/03/1998";445610.241453458;4475827.77562099;-3.64123362489111;40.43131168981034
15;457;"EZEQUIEL SOLANA - VITAL AZA";"21/09/1971";445289.362865218;4475769.51229495;-3.6450114142135;40.43076577761074
15;456;"VITAL AZA - GUTIERRE CETINA";"21/09/1971";445486.370501555;4475875.900203883;-3.64269805452526;40.43173711409616
15;357;"EMILIO FERRARI - VITAL AZA";"12/06/1969";445558.331789024;4475914.887694437;-3.64185304418654;40.43209304843878
15;585;"VITAL AZA - LUIS RUIZ";"17/07/1973";445723.196665856;4476003.333583133;-3.63991699854027;40.43290059345187
15;1782;"ASCAO - PL. VILAFLOR";"28/04/2004";446080.137463719;4475946.760729186;-3.63570415646796;40.4324141689323
15;1104;"FRANCISCO LARGO CABALLERO - NICOLAS SALMERON";"14/06/1985";446076.487134704;4474919.936154709;-3.63566009419677;40.42316370172756
15;1546;"SANTA GENOVEVA 46 - P.P.";"16/10/1998";444850.584767067;4474847.243760291;-3.6501040754375;40.42242849476909
20;10022;"SOFIA - ALBANIA";"20/08/2020";448984.102670985;4475506.351372223;-3.60143349391449;40.42862986692879
9;206;"CUESTA SAN VICENTE - ARRIAZA";"28/12/1966";439298.570372281;4474662.505501867;-3.71552924704305;40.4203777778345
9;101;"PRINCESA - ROMERO ROBLEDO";"16/06/1962";439099.938308256;4476066.096827713;-3.71800493386083;40.43300741555195
9;205;"PRINCESA - BENITO GUTIERREZ";"27/12/1966";439141.268079948;4475991.043704278;-3.71751051016306;40.43233433064978
9;11;"PRINCESA - MARQUES URQUIJO";"01/01/1960";439242.433478168;4475800.42938733;-3.71629966132665;40.4306245920407
5;820;"PL. QUITO";"01/01/1978";441641.023684186;4477893.902793085;-3.68821581747891;40.4496553126007
1;576;"RDA. ATOCHA - MARQUES VALDAVIA";"02/07/1973";440929.035901639;4473144.083461538;-3.69617021177473;40.4068164296929
20;10023;"SOFIA - MANCHESTER";"20/08/2020";448957.482264062;4475658.467983211;-3.60175952347643;40.42999859693093
20;10024;"SOFIA P.P. - BELGICA";"20/08/2020";448968.709918682;4475595.629335577;-3.60162211867481;40.42943319541151
2;4648;"Pº ESPERANZA - LABRADOR";"27/10/2021";440253.417317603;4472441.15155084;-3.70406604430311;40.40043586127952
20;2278;"AV. LUIS ARAGONES - ESTADIO";"16/09/2017";448809.898528981;4476547.002091467;-3.60357092094585;40.43799399787673
20;10026;"ARCENTALES P.P. - ESTOCOLMO";"20/08/2020";448803.916923444;4476105.038891186;-3.60360583856958;40.43401215064104
20;10025;"SOFIA - JULIA GARCIA BOUTAN";"20/08/2020";448941.908420556;4475741.588845645;-3.60194979642563;40.4307464464641
4;1471;"JOSE ORTEGA GASSET - CLAUDIO COELLO";"24/10/1996";441828.461476165;4475756.624337718;-3.6858098642074;40.43041484421318
4;1472;"JOSE ORTEGA GASSET - LAGASCA";"24/10/1996";441912.684110945;4475750.798276072;-3.68481646143252;40.43036824586488
5;1662;"VELAZQUEZ - OQUENDO";"21/12/2000";442087.982171134;4476872.788113973;-3.68285218269336;40.44048789383309
5;4654;"JOAQUIN COSTA-JUAN DE LA CIERVA P.P";"05/04/2022";442016.370553455;4477208.329851651;-3.68372713824458;40.44350562099574
4;1225;"DIEGO LEON - GRAL. DIAZ PORLIER";"24/09/1990";442626.709940666;4476214.945874882;-3.676440960307;40.43459907369616
4;55;"FRANCISCO SILVELA - DIEGO LEON";"01/01/1960";442778.758022712;4476217.547943775;-3.67464863959315;40.43463298929252
4;20;"ALCALA - AGUIRRE";"01/01/1960";442175.091904315;4474836.422774411;-3.68163986769236;40.4221493785676
5;1985;"FRAY BERNARDINO SAHAGUN - MANUEL BENEDITO";"13/03/2007";442076.652900214;4479209.427109244;-3.68319890424354;40.46153661665308
5;2207;"GRAL. LOPEZ POZAS - FRANCISCO SUAREZ";"20/11/2014";441882.468903031;4479593.880604424;-3.68552433427284;40.46498638099654
9;4622;"FERRAZ - BENITO GUTIERREZ";"02/03/2021";438789.717316678;4475801.708614666;-3.72163666918601;40.43060292545978
7;424;"SAN FRANCISCO SALES - ANDRES MELLADO";"16/10/1970";439428.509875813;4477011.642559008;-3.71422153026883;40.44154928030721
8;4541;"AV. SANTUARIO VALVERDE - MONASTERIO BATUECAS";"25/10/2018";440305.598775028;4484102.538859005;-3.70454753763124;40.50549020916358
8;4543;"MONASTERIO SUSO Y YUSO - MONASTERIO BATUECAS";"08/11/2018";440279.235329474;4483754.15029246;-3.70482581917203;40.50234991168197
8;2001;"STO. DOMINGO DE LA CALZADA - REDECILLA CAMINO";"07/05/2007";443338.734574291;4484259.87698949;-3.66876518607633;40.50712027239907
8;1821;"STO. DOMINGO DE LA CALZADA - CNO. DE SANTIAGO";"02/08/2004";443205.762864474;4484384.851759807;-3.6703457407658;40.50823700140661
8;1820;"CNO. DE SANTIAGO - PALAS DEL REY";"02/08/2004";443260.263349494;4484439.670249006;-3.6697074224796;40.50873455736842
8;1819;"CNO. DE SANTIAGO - PSO. TIERRA DE MELIDE";"02/08/2004";443381.921000439;4484575.124259866;-3.66828368511273;40.50996309275239
7;590;"ELOY GONZALO - CARDENAL CISNEROS";"27/07/1973";440398.801174539;4476163.778709214;-3.70270175039389;40.43398146544574
7;149;"ELOY GONZALO - GRAL. ALVAREZ CASTRO";"29/09/1965";440484.148902328;4476190.559154727;-3.7016980750471;40.43422882735405
7;417;"ELOY GONZALO - SANTISIMA TRINIDAD";"19/08/1970";440609.97587429;4476229.106256592;-3.70021826940368;40.43458507144614
7;102;"SAN BERNARDO - MAGALLANES";"31/07/1962";440185.935318596;4475881.742985521;-3.70518472950058;40.43142548133787
7;2249;"LUCHANA -CARDENAL CISNEROS";"23/06/2016";440503.838001473;4475659.600035447;-3.7014162544229;40.42944711627661
7;80;"JOSE ABASCAL - PONZANO";"01/01/1960";440687.158305382;4476658.005865031;-3.69934837302193;40.4384542994538
3;177;"PSO. REINA CRISTINA - JOSE ANSELMO CLAVE";"08/06/1966";441687.300874542;4473089.005009984;-3.68722938330751;40.4063737118699
3;184;"PSO. REINA CRISTINA - JULIAN GAYARRE";"30/07/1966";442011.503857777;4473129.763840245;-3.68341254439365;40.40676353392612
2;326;"PSO. SANTA MARIA CABEZA - MURCIA";"26/10/1968";441002.119367628;4472981.716257958;-3.69529390820073;40.40535892650655
1;29;"PL. CIBELES";"01/01/1960";441203.20816633;4474528.908134483;-3.69306721143922;40.4193110281205
9;118;"PRINCESA - EVARISTO SAN MIGUEL";"24/03/1964";439420.706719912;4475476.570104109;-3.71416720625968;40.42772013021381
9;499;"MARQUES DE URQUIJO - MARTIN DE LOS HEROS-TUTOR";"08/03/1972";439063.976522006;4475727.068442358;-3.71839638545883;40.42995067177328
9;129;"PRINCESA - VENTURA RODRIGUEZ-LUISA FERNANDA";"03/12/1964";439480.246952558;4475365.557188384;-3.71345477242458;40.42672441107825
7;213;"FERNANDEZ DE LOS RIOS - ISAAC PERAL";"21/03/1967";439081.392124404;4476345.529983904;-3.71825036001012;40.43552330737035
9;500;"PSO. PTOR. ROSALES - MARQUES URQUIJO";"10/03/1972";438784.299423487;4475611.15007337;-3.72168218759263;40.42888589620946
9;498;"FERRAZ - MARQUES URQUIJO";"08/03/1972";438892.942068574;4475656.432622545;-3.72040583014676;40.42930180810742
7;1021;"FERNANDO CATOLICO - ARCIPRESTE HITA";"08/09/1981";439095.973687327;4476209.755433589;-3.71806543946476;40.43430126184911
1;1901;"VIRGEN DEL PUERTO - CIUDAD DE PLASENCIA";"22/08/2005";438850.866771437;4474063.02722041;-3.72074860852034;40.41494463631997
1;201;"SEGOVIA - PSO. VIRGEN PUERTO";"14/11/1966";438812.582584466;4473955.150054312;-3.72118944431782;40.41397001758225
4;1700;"CAMILO JOSE CELA - FRANCISCO REMIRO";"16/01/2002";443363.057055675;4476605.15179077;-3.66779464219138;40.43816471658036
4;2279;"AZCONA - ARDEMANS";"28/09/2017";443060.729559015;4476071.917603998;-3.67131131455961;40.43334042954829
5;805;"PSO. HABANA - POTOSI";"01/01/1978";442261.389924483;4478652.286903925;-3.68096941974124;40.45653050542998
7;509;"ALMAGRO - MARQUES RISCAL";"17/05/1972";441240.915091652;4475777.477751263;-3.69273815690006;40.43056140546349
15;2200;"TORRELAGUNA 108-127 - P.P.";"04/12/2014";443981.938683836;4478476.626599416;-3.66066305967515;40.45506582713348
11;564;"ANTONIO LEYVA - ALEJANDRO SANCHEZ";"23/04/1973";439209.705801593;4471196.623371939;-3.71624564489392;40.38914901212925
15;592;"LOPEZ DE HOYOS - PEDRO SALINAS";"10/08/1973";443972.055626544;4478705.385780179;-3.66079980007287;40.45712593579052
15;1915;"EMILIO VARGAS - AGASTIA";"01/12/2005";444587.744940704;4477722.875572101;-3.65345299716676;40.44831626514913
15;1911;"EMILIO VARGAS - TORRELAGUNA";"04/11/2005";444339.7195163;4477592.356786484;-3.65636623439697;40.44712391542649
6;4668;"GRAL PERON 32,P.P";"08/03/2023";441152.621255696;4478191.867878772;-3.69400266458808;40.45230508021701
5;296;"LOPEZ HOYOS - MANTUANO";"28/03/1968";442852.374778985;4477298.992412981;-3.67387801256349;40.44438023504505
5;739;"PADRE DAMIAN - RAFAEL SALGADO";"28/07/1977";441736.09646768;4478384.758329581;-3.68713975989237;40.45408382839773
5;1377;"ALFONSO XIII - TORPEDERO TUCUMAN";"07/07/1993";442835.699748218;4479065.181495427;-3.67423363829036;40.46028975294008
5;1378;"ALFONSO XIII - STA. MARIA MAGDALENA";"07/07/1993";443222.925158473;4479034.740469397;-3.66966401913369;40.46004207449859
1;69;"PUERTA TOLEDO - BOMBEROS";"01/01/1960";439617.669140409;4473144.998287994;-3.71162405729901;40.40673059025853
2;4523;"Pº IMPERIAL, 89 - P.P.";"19/04/2018";439314.064554743;4472628.917979503;-3.7151526595001;40.40205942146814
9;1315;"AV. OSA MAYOR, 5 - P.P.";"18/03/1992";434295.286358397;4479213.155836032;-3.77497207674398;40.4609913362339
3;178;"PSO. REINA CRISTINA - ANDRES TORREJON";"10/06/1966";442128.931872786;4473152.95438461;-3.68203082045193;40.40698061772578
6;1714;"PSO. CASTELLANA - RAFAEL SALGADO - P.P.";"12/06/2002";441461.897912345;4478398.40239233;-3.69037457710672;40.4541874730345
5;1380;"PSO. HABANA - JEREZ";"07/09/1993";442372.592114511;4479523.640471558;-3.67973710327693;40.46438776768281
8;4815;"AV. MONASTERIO DEL ESCORIAL - MONASTERIO DE POYO";"20-11-2024";441167.406069353;4484434.32676227;-3.6944075351067;40.50854063190607
8;1826;"CNO. DE SANTIAGO - PUENTE DE LA REINA";"02/08/2004";442895.649291333;4483707.583585534;-3.67394471830422;40.50211461649278
10;567;"VIA CARPETANA - LAGUNA";"27/04/1973";437001.151392164;4471521.591968342;-3.74229746485007;40.39191237499707
5;454;"SERRANO - RODRIGUEZ MARIN";"04/08/1971";442425.646421845;4478359.848120361;-3.67900578643912;40.45390747855213
8;838;"SINESIO DELGADO - INSTITUTO SALUD CARLOS III";"01/01/1978";441367.07241462;4480663.230989425;-3.69170209856164;40.47458331615924
6;1280;"PSO. CASTELLANA - MATILDE LANDA";"23/08/1991";441648.451603913;4480270.453368006;-3.68834671787663;40.47106482993183
5;2214;"CORAZON DE MARIA - ALUSTANTE";"07/05/2015";443179.340936073;4476972.301769865;-3.66999349614553;40.44145965424179
13;696;"AV. PALOMERAS - PUERTO CARDOSO";"09/07/1976";444494.661585975;4470932.180379742;-3.65395803013851;40.38713565603862
1;353;"GTA. EMBAJADORES";"28/05/1969";440378.036175027;4472960.494266828;-3.70264625997013;40.40512328975812
15;1838;"JOSE ARCONES GIL - GANDHI";"04/08/2004";446399.59011952;4475144.37386047;-3.63187043785948;40.42520644676098
15;1877;"NICOLAS SALMERON - RODRIGO DE TRIANA - P.P.";"01/02/2005";446387.568954683;4474620.74503446;-3.63196799400877;40.42048851298724
15;1902;"NICOLAS SALMERON - VILLAESCUSA";"23/09/2005";446232.824236076;4474730.545111474;-3.63380125796342;40.42146767269917
16;4651;"SILVANO - RAMON POWER";"11/11/2021";447039.88302868;4479287.55872139;-3.62466817869004;40.46257163704608
20;1217;"CRONOS - JULIAN CAMARILLO";"09/08/1990";447398.942713927;4476500.325029264;-3.62020240594793;40.4374854531252
5;518;"PPE. VERGARA - SANCHEZ PACHECO - AUDITORIO P.P.";"01/07/1972";442488.284132017;4477513.835422208;-3.67819049469258;40.44629053729793
5;778;"SERRANO - PEDRO VALDIVIA";"01/01/1978";441807.999045867;4476739.55962093;-3.68614109321082;40.43926816249654
3;850;"IBIZA - MAIQUEZ";"01/01/1978";442894.323711658;4474383.063646037;-3.67312141547254;40.41811495483548
3;1758;"ESTRELLA POLAR - ASTROS";"04/07/2003";443420.62470086;4473586.9894126;-3.66684734872525;40.41097943428221
3;144;"PL. CONDE DE CASAL - DR. ESQUERDO";"20/07/1965";443135.901583673;4473107.347248449;-3.67016003101007;40.40663915334301
4;1216;"ALC. SAINZ BARANDA - TVE";"09/08/1990";443786.89046519;4474728.978455255;-3.66263171524915;40.4212919143922
3;823;"ASTROS - CRUZ SUR";"01/01/1978";443284.358560402;4473627.254989034;-3.66845687396022;40.41133289513495
1;44;"GRAN VIA - MESONERO ROMANOS-CONCEPCION ARENAL";"01/01/1960";440282.260524662;4474632.476464776;-3.70393183589892;40.42017843931266
1;173;"GRAN VIA - SALUD - TRES CRUCES";"18/05/1966";440388.421952725;4474621.682101518;-3.70267951965937;40.42008881059625
1;47;"GRAN VIA - FUENCARRAL - MONTERA";"01/01/1960";440485.209447134;4474612.323507726;-3.7015378294163;40.42001143198974
10;749;"CARAMUEL - POZOBLANCO - P.P.";"20/09/1977";438246.567902966;4473502.274855329;-3.72781634891114;40.40984851914826
3;851;"MENENDEZ PELAYO - IBIZA";"01/01/1978";442415.061659742;4474415.319878627;-3.67877316431466;40.4183725098892
10;245;"PSO. EXTREMADURA - FRANCISCO BRIZUELA";"06/09/1967";437317.948108624;4473507.936680304;-3.73876061879192;40.40983011585924
10;2023;"PSO. EXTREMADURA - ACCESO CASA CAMPO - P.P.";"11/09/2007";437105.553072866;4473404.301034869;-3.74125343095818;40.40888050316953
10;561;"HIGUERAS - HUERTA CASTAÑEDA";"17/04/1973";437064.05989071;4473280.708025968;-3.7417301938459;40.40776399085446
17;783;"AV. ANDALUCIA - ALCOCER";"01/01/1978";441144.533654525;4467010.149374685;-3.69306418807343;40.35157384159192
17;1177;"CTRA. VALLECAS - VILLAFUERTE - DIAMANTE";"08/08/1989";441477.653620171;4467285.191214365;-3.68916696165657;40.35407502136333
